road|203744930|2796708365|35|North McLean Boulevard
road|203912951|203912955|25|Hallwood Drive
road|1782962442|1782962458|55|North Parkway
road|203785186|203785189|25|North Barksdale Street
road|203744885|1782962439|35|North McLean Boulevard
road|203659749|203659752|25|Hawthorne Street
road|1782962444|1782962455|55|North Parkway
road|203954695|203954697|45|Jackson Avenue
road|203659729|203659730|25|Hawthorne Street
road|203664971|203929031|45|Jackson Avenue
road|203873300|1782970692|55|North Parkway
road|203865781|203928277|45|Jackson Avenue
road|203702616|203874734|25|Tutwiler Avenue
road|1782962461|1782962515|55|North Parkway
road|203690470|203690474|25|North Idlewild Street
road|203702603|203877187|55|North Parkway
road|203651182|203739917|45|Jackson Avenue
road|203739929|203814285|45|Jackson Avenue
road|1782962436|1782962488|55|North Parkway
road|203690467|203690470|25|North Idlewild Street
road|203744912|203744916|35|North McLean Boulevard
road|203744908|203761725|45|Jackson Avenue
road|203651863|203659675|25|Hawthorne Street
road|203702624|203954691|45|Jackson Avenue
road|203670562|203769486|25|Dickinson Street
road|203877183|424703148|55|North Parkway
road|1782962470|1782962488|55|North Parkway
